timestamp,simple-path,time
2022-02-25 23:39:12.275,/master/welcome,10222
2022-02-25 23:39:13.217,/master/welcome,897
2022-02-25 23:39:14.266,http://www.lsi.us.es,624
2022-02-25 23:39:15.496,/master/welcome,1155
2022-02-25 23:39:16.474,http://www.lsi.us.es,645
2022-02-25 23:39:17.737,/master/welcome,1199
2022-02-25 23:39:20.323,https://github.com,2236
2022-02-25 23:39:21.414,/master/welcome,1022
2022-02-25 23:39:24.605,https://github.com,2855
2022-02-25 23:39:25.35,/master/welcome,688
2022-02-25 23:39:26.247,http://www.lsi.us.es,610
2022-02-25 23:39:27.312,/master/welcome,1010
2022-02-25 23:39:30.539,https://github.com,2906
